phonetic_transcription|wav_path|speaker|style
#p 'ee uw ss 'oo uw uc dz ii 'oo gg uc dd ac vv ii 'aa zh ic aa gg 'oh rr ac #c ic rx ee pp rd ee zz 'en tt uc ac kk 'aa ij sh ac ee kk oo nn 'oo mm ic kk ac ff ee dd ee rr 'aa uw nn ac nn ee gg oo ss ii aa ss 'an wn dz ic ss 'uu ac zz dz 'ii vv ic dd ac ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0050.wav|rosana|rispido
#p 'aa mm 'in nh ac ff 'ii lh ac #c mm ic rx 'eh ss tt ac pp ee dz 'ii rf dd ee ss kk 'uu uw pp ac ss pp oo rr 'eh ss tt ac ss ff 'aa lh ac ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_gen_wav22_eps_animado_gen0110.wav|rosana|animado
#p uc zz rx ee ss tt aa uw rr 'an ts ic ss kk ic pp oo ss 'uu en ff oo gg 'an wn ac ll 'en nh ac ee ss tt 'an wn ss 'en pp rd ic sh 'ee ij uw ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0131.wav|rosana|animado
#p dd ee ss kk 'uu uw pp ic #s nn 'an wn en tt en dz 'ii uc kk ic vv oo ss 'ee ff aa ll 'oo uw #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0132.wav|rosana|animado
#p kk on tt aa rr 'aa kk on mm 'aa ij ss tt 'en pp uc pp 'aa rr ac rx ee ts ii rr 'aa rr 'uu mm ac kk 'oh pp ij ac dd ac ll ii mm ii nn 'aa rf #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0386.wav|rosana|acolhedor
#p uc zz bb ee nn ee ff 'ii ss ic uw zz dd uc ss ee gg 'uu rr uc 'aa uw tt uc pp rd ee mm ii 'aa vv ee uw ss 'an wn uc ss ss oo rf tt 'ee ij uw zz mm en ss 'aa ij zz ic ac aa ss ii ss tt 'en ss ij ac en kk 'aa zz uc dz ic aa ss ii dd 'en ts ic ss #c nn 'an wn un dd ee ss kk 'on tt uc nn ac ff rd an kk 'ii ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0085.wav|rosana|rispido
#p ic ac kk on tt aa mm ii nn aa ss 'an wn an bb ii en tt 'aa uw kk aa 'ii uw mm 'un in tt uc kk on ac zz nn 'oh vv ac ss pp oo ll 'ii ts ic kk ac zz dd uc gg oo vv 'ee rf nn uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_ani_wav22_eps_animado_ani0112.wav|rosana|animado
#p pp 'aa rr ac uc dz 'ii ac kk ic ss ic aa pp rd oo ss ii mm 'aa vv ac #c 'ee ll ic zz ll oo kk aa ll ii zz 'aa rr an wn 'uu mm ac ff aa mm 'ii ll ij ac kk ic aa vv 'ii ac ss oo ff rd 'ii dd uc vv 'aa rr ij ac ss tt rd aa zh 'eh dz ij ac zz nn uc zz dd 'oo ij zz 'an nn uc zz an tt ee rr ii 'oo rr ic ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0091.wav|rosana|rispido
#p ac pp aa rf ts 'ii rf dz ic kk 'in tt ac ff 'ee ij rr ac #c uc zz vv ii zz ii tt 'an ts ic ss ss ee rr 'an wn ii dd en ts ii ff ii kk 'aa dd uc zz aa tt rd aa vv 'eh zz dz ic un kk aa rf tt 'an wn mm aa gg nn 'eh ts ic kk uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0088.wav|rosana|rispido
#p zh aa mm 'aa ij ss tt en tt 'ee ij dd 'aa rf bb 'an nh uc nn 'ee ss ic gg 'aa tt uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0008.wav|rosana|rispido
#p ac ee ll ii mm ii nn aa ss 'an wn dd ac ss pp ee rf ss oo nn 'aa zh en ss kk ic oo bb ts ii vv 'eh rr an wn ss uu ss 'eh ss uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0437.wav|rosana|animado
#p vv oo ss 'ee ll ii gg 'oo uw pp 'aa rr ac uc ll uu gg 'aa rf ss 'eh rf tt uc mm aa rf ts 'in #p vv 'an mm uc ss ts ii rr 'aa rf tt 'oo dd ac zz ac ss ss 'uu ac zz dd 'uu vv ic dd ac ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0155.wav|rosana|rispido
#p nn uc zz mm 'ee zz ic zz dz ic mm 'aa ij uw #c dz ic mm 'aa rf ss uc ic dz ic ff ee vv ee rr 'ee ij rr uc #c aa vv ee rr 'aa rx ee pp oo rf tt 'aa zh en nn uc pp aa 'ii ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0266.wav|rosana|animado
#p uc ss uu bb ss 'ii dz ic uw zz ac pp rd oo dd 'uu tt uc zz aa gg rd 'ii kk oo ll ac zz nn ac ee uw rr 'oh pp ac pp rd ee zh uu dz 'ii kk ac ac aa mm 'eh rr ic kk ac ll aa ts 'ii nn ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0570.wav|rosana|animado
#p kk on uc aa pp 'oo ij uw dd uc zh oo rf nn 'aa uw ic dd uc uu 'oh uw #c ff 'oo ij 'uu mm ac tt en tt aa ts 'ii vv ac dz ic kk on bb aa tt 'ee rr ac kk oo rx uu pp ss 'an wn #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0611.wav|rosana|animado
#p kk ll 'aa rr uc kk ic nn 'an wn vv 'aa ij ss aa rr 'aa rf nn 'un kk ac ss ic kk on ts ii nn uu 'aa rf kk oo mm 'en dd uc 'eh ss ac kk uw an ts ii dd 'aa dz ic dz ic pp oo rf kk aa rr 'ii ac ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_ris_wav22_eps_rispido_ris0116.wav|rosana|rispido
#p tt 'en nh uc kk 'aa rf tt ac zz ic kk 'aa rf tt ac zz dd uc mm 'ee uw aa mm 'oo rf #c pp 'aa rr ac rx ee ff ll ee kk ss 'an wn ic aa uw tt oo kk rd 'ii ts ic kk ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0226.wav|rosana|rispido
#p 'aa aa uw gg 'un zz aa ss pp ii rr 'an dd uc 'aa uw kk 'aa rf gg uc #c nn ac zz ee ss kk 'oh ll ac ss pp aa rf ts ii kk uu ll 'aa rr ic ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0385.wav|rosana|acolhedor
#p 'eh dz ic ss 'uu mm ac in pp oo rf tt 'an ss ij ac kk ic uc ss ee gg uu rr 'aa dd uc kk on ff 'ii rr ac uc zz dd 'aa dd uc ss kk ic kk 'on ss tt an wn nn ac pp rd oo pp 'oh ss tt ac zh 'un tt uc kk on ss 'ee uw kk oo rx ee tt 'oo rf #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0380.wav|rosana|acolhedor
#p ss ic ff ii zz 'eh rr 'uu mm ac rx ee kk 'aa rf gg ac aa gg 'oh rr ac #c ss 'ee uw pp ll 'an nn uc vv oo uw tt aa rr 'aa ac ff un ss ii oo nn 'aa rr en aa tt 'eh kk 'in zz ic mm ii nn 'uu tt uc zz dd ac ff 'oh rf mm ac kk 'oo mm uc ee ss tt 'aa vv ac 'an ts ic zz dd uc bb ll oo kk 'ee ij uw #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_aco_wav22_eps_animado_aco0031.wav|rosana|animado
#p 'aa #c mm ic dd ee ss kk 'uu uw pp ic pp oo rf ff aa vv 'oo rf #s mm 'aa zz 'aa sh uc kk ic ll ii gg 'ee ij pp 'aa rr ac uc nn 'uu mm ee rr uc ee rx 'aa dd uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_aco_wav22_eps_animado_aco0024.wav|rosana|animado
#p ic aa pp 'ee nn ac zz 'uu mm ac nn 'an wn 'eh rr ac dd uc ff aa bb rd ii kk 'an ts ic dd uc pp rd oo dd 'uu tt uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0044.wav|rosana|acolhedor
#p dd 'oo ij zz dd 'oo ij zz 'un zz 'eh rr uc #c nn 'oh vv ic zz 'eh rr uc 'un ss 'ee ij ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0547.wav|rosana|acolhedor
#p vv 'in ts ic ic kk uw 'aa tt rd uc 'oh rr ac zz ic tt rd 'in tt ac ic 'oo ij tt uc mm ii nn 'uu tt uc ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0265.wav|rosana|animado
#p in ss ts ii tt uu ij ss 'on jn ss ff ii nn an ss 'ee ij rr ac zz nn 'an wn ee ss tt 'an wn mm 'aa ij zz nn uc vv ee rf mm 'ee lh uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0692.wav|rosana|animado
#p ac dd ee ss ii zz 'an wn ss 'oo bb rd ic ac mm uu dd 'an ss ac ff ii kk 'oo uw kk on uc pp aa kk ii ss tt 'an wn #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0390.wav|rosana|animado
#p ac ss ee rr ii mm 'oo nn ij ac mm uu nn ii ss ii pp 'aa uw kk on tt 'oo uw kk on dd uu zz 'en tt ac ss pp ee ss 'oo ac ss kk on dd ee ff ii ss ii 'en ss ij ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0243.wav|rosana|acolhedor
#p mm 'aa ij zz aa uw gg 'uu mm ac kk 'oo ij zz ac en kk ic 'ee uw pp 'oh ss uc ts ic aa zh uu dd 'aa rf #q|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0569.wav|rosana|acolhedor
#p ac kk 'aa rf tt ac dz ic pp 'ee rr uc vv 'aa zz dz ic kk aa mm 'in nh ac 'eh uc pp rd in ss ii pp 'aa uw rx ee zh 'ii ss tt rd uc ii ss tt 'oh rr ic kk uc dd uc dd ee ss kk oo bb rd ii mm 'en tt uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0736.wav|rosana|animado
#p ic ac nn oo ts 'ii ss ij ac bb 'oo ac 'eh kk ic uc rx 'aa ij uw sh 'ii zz mm 'oh ss tt rd ac kk ic ee ss tt 'aa tt 'uu dd uc bb 'en kk on ss 'ee uw ss pp uu uw mm 'on jn ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_ani_wav22_eps_animado_ani0060.wav|rosana|animado
#p kk ic 'ii ss uc nn 'an wn ss 'ee zh ac mm 'aa uw vv 'ii ss tt uc pp 'ee ll uc ee dd uu kk aa dd 'oo rf #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0135.wav|rosana|rispido
#p ac pp rd 'oh ss ic mm ac vv 'ee ss kk ic kk ii zz 'eh rr aa kk on pp an nh 'aa rf kk 'oo mm uc ee ss tt 'aa uc ss 'ee uw kk on ss 'uu mm uc dz ic dd 'aa dd uc ss #c 'eh ss 'oh uu zz 'aa rr uc mm 'ee uw ff 'oo nn ic nn uc nn 'oh ss uc ss 'aa ij ts ic 'oo uw nn uc aa pp ll ii kk aa ts 'ii vv uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0011.wav|rosana|rispido
#p gg uu ss tt 'aa vv uc en rx 'ii kk ic kk aa rf dd 'oo zz uc dd uc ss ss 'an tt uc ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0523.wav|rosana|animado
#p ee ss tt 'oo uw ff aa ll 'an dd uc kk on tt ee rr 'ee zz ac #q|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0664.wav|rosana|acolhedor
#p ic uc zz 'oh mm en zz dd uc ss 'uu uw dz ic ff oo rf tt aa ll 'ee zz ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0162.wav|rosana|animado
#p ac dd 'aa tt ac kk ic vv oo ss 'ee ee ss tt 'aa pp ee dz 'in dd uc nn 'an wn 'eh vv 'aa ll ic dd ac #s mm 'aa ss pp oo dd 'ee mm uc zz vv ee rr ii ff ii kk 'aa rr 'uu mm ac 'oo uw tt rd ac kk ic ss 'ee zh ac bb 'oo ac pp 'aa rr ac vv oo ss 'ee ic pp 'aa rr ac nn 'oh ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_gen_wav22_eps_acolhedor_gen0012.wav|rosana|acolhedor
#p uc 'uu zz uc dz ic rx ee kk 'uu rf ss uc zz dd uc kk ll 'uu bb ic ff 'oh rr ac dz ic kk 'aa zz ac #c nn ac vv ee rf dd 'aa dz ic #c ff 'oo ij 'uu mm ac pp rd oo ij bb ii ss 'an wn dd ac zh uu ss ts 'ii ss ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0180.wav|rosana|acolhedor
#p ss 'ee ij kk ic 'eh kk on pp ll 'eh kk ss uc uc kk on tt rd 'oo ll ic dd ac ss ff 'ii ll ac ss #c mm 'aa zz vv 'an mm uc ss kk on ss ee gg 'ii rf mm ee lh oo rr 'aa rf #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0227.wav|rosana|rispido
#p 'aa dd ee nn 'un ss ij ac zz dz ic gg rd 'an dz ic zz ll 'ii dd ee rr ic zz dd uc gg rd 'uu pp uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0479.wav|rosana|acolhedor
#p gg uu ss tt 'aa vv uc en rx 'ii kk ic kk aa rf dd 'oo zz uc dd uc ss ss 'an tt uc ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0352.wav|rosana|rispido
#p kk uw 'an dd uc kk on ss uu mm 'ii dd ac zz en rx ee ss tt aa uw rr 'an ts ic ss #c kk oo ss tt 'uu mm an wn ss 'ee rr aa pp rd oo vv ee ij tt 'aa dd ac ss kk 'oo mm uc oo pp oo rf tt uu nn ii dd 'aa dz ic zz dz ic nn ee gg 'oh ss ic uw ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_gen_wav22_eps_animado_gen0105.wav|rosana|animado
#p kk uw 'aa tt rd uc mm ii lh 'on jn ss #c ss 'en tt uc ic oo ij tt 'en tt ac ic nn 'oh vv ic mm 'ii uw #c ss 'en tt uc ic vv 'in ts ic ic ss 'eh ts ic rx ee 'aa ij ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_aco_wav22_eps_rispido_aco0547.wav|rosana|rispido
#p ss en ss 'ee rr 'uu mm ac ss uu pp ee rf dd oo tt 'aa dd ac #c 'eh ll ac ss 'en pp rd ic ff 'oo ij mm 'un in tt uc #c mm 'un in tt uc ee ss tt uu dz ii 'oh zz ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_gen_wav22_eps_acolhedor_gen0218.wav|rosana|acolhedor
#p kk 'en tt 'en gg aa ss tt rd 'ii ts ic dd 'eh vv ic ee vv ii tt 'aa rf kk oo mm 'ee rf mm 'aa ss ac ss kk on mm 'oo lh uc dz ic tt oo mm 'aa ts ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0674.wav|rosana|acolhedor
#p un gg rd 'an dz ic aa rf ts 'ii ss tt ac nn 'an wn rx ee zh 'ee ij tt ac kk on ss 'ee lh uc ss kk uu rr ii 'oh zz uc ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0008.wav|rosana|acolhedor
#p 'eh ss tt ac ff 'oo ij 'uu mm ac dd ac zz mm 'aa ij ss pp oo pp uu ll 'aa rr ic ss kk oo mm 'eh dz ij ac zz aa mm ee rr ii kk 'an nn ac zz dd ac ii ss tt 'oh rr ij ac #c ic kk oo bb rd 'ii uw ss 'ee rf kk ac dz ic dd 'uu ac zz dd 'eh kk ac dd ac zz dd ac vv 'ii dd ac dd uc gg rd 'uu pp uc dz ic aa mm 'ii gg uc zz dz ic nn 'oh vv ac ii 'oh rf kk ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_gen_wav22_eps_animado_gen0051.wav|rosana|animado
#p kk 'aa zz uc mm 'uu dz ic dz ic ii dd 'eh ij ac #c uc ee ss pp ee rr 'an mm uc zz en 'uu mm ac dz ic nn 'oh ss ac zz ll 'oh zh ac ss pp 'aa rr ac nn ee gg oo ss ii 'aa rr un aa kk 'oo rf dd uc #s bb 'oo ac tt 'aa rf dz ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0071.wav|rosana|rispido
#p ff ii kk 'ee ij aa kk oo rf dd 'aa dd uc aa tt 'eh ac ss tt rd 'ee zz dd ac mm an nh 'an oo uw vv 'in dd uc ac ss ee ll ee ss 'an wn dz ic mm 'uu zz ic kk ac ss kk ic gg rd ii zz 'eh uw dd ac ee ss kk oo lh 'ee uw #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0202.wav|rosana|rispido
#p pp rd ee ss ii zz 'an mm uc zz vv aa ll ii dd 'aa rr uc ss 'ee 'ee nn ic pp 'ee zh 'oh tt ac dd ac ss 'uu ac en pp rd 'ee zz ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0394.wav|rosana|acolhedor
#p nn 'an wn tt 'en nh uc tt 'uu dd uc uc kk ic 'an mm uc #c mm 'aa zz 'an mm uc tt 'uu dd uc uc kk ic tt 'en nh uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_acorf_wav22_eps_rispido_acorf0224.wav|rosana|rispido
#p in pp oo ss 'ii vv ee uw nn 'an wn ss ic aa pp aa ij sh oo nn 'aa rf pp oo rr aa uw gg 'en tt 'an wn mm 'ee ij gg uc ic ee dd uu kk 'aa dd uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_ani_wav22_eps_animado_ani0023.wav|rosana|animado
#p ac ss ss ee gg uu rr aa dd 'oo rr ac ss ff 'aa zz en un ee ss tt 'uu dd uc dd 'ee ss ic pp ee rf ff 'ii uw #c kk on ss ii dd ee rr 'an dd uc uc zz rx 'ii ss kk uc zz dd ac pp ee ss 'oo ac vv 'ii rr ac tt 'ee rr 'uu mm ac dd oo 'en ss ac gg rd 'aa vv ic #c ff ii kk 'aa rr in vv 'aa ll ic dd ac 'oo uw mm oo rx 'ee rf #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0644.wav|rosana|animado
#p dd 'eh ss tt ac vv 'ee zz nn 'an wn ff 'oo ij pp oo ss 'ii vv ee uw #c mm 'aa ss tt 'en nh uc ss ee rf tt 'ee zz ac kk ic kk on ss ee gg ii rr 'aa dd ac pp rd 'oh ss ic mm ac vv 'ee ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_aco_wav22_eps_acolhedor_aco0023.wav|rosana|acolhedor
#p pp 'oh dz ic ff ii kk 'aa rf tt rd an kk uw 'ii ll uc kk ic ac oo ff ii ss 'ii nn ac 'eh dz ic kk on ff ii 'an ss ac ic tt rd aa bb 'aa lh an wn mm 'un in tt uc bb 'en #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_aco_wav22_eps_acolhedor_aco0092.wav|rosana|acolhedor
#p ff 'oo ij 'uu mm ac kk 'on pp rd ac kk ic 'ee uw vv 'oo uw kk on ff ii rf mm 'aa rr aa gg 'oh rr ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0053.wav|rosana|animado
#p mm 'aa ij ss tt 'en pp uc nn ac ss ff 'ii ll ac zz dd uc ss aa ll 'aa rr ic uw mm 'ii nn ic mm uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0545.wav|rosana|acolhedor
#p ac mm aa ij oo rr 'ii ac dd ac zz in tt en ss 'on jn zz dz ic vv 'oh tt uc #c dz ic ll 'aa pp rd ac kk 'aa #c mm 'oh ss tt rd an wn tt en dd 'en ss ij ac zz dd uc pp en ss aa mm 'en tt uc kk on tt en pp oo rr 'an nn ij uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0479.wav|rosana|animado
#p mm an dd 'oo uw ac vv oo tt aa ss 'an wn ss 'ee rf kk on vv oo kk 'aa dd ac #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_rf_wav22_eps_animado_rf0195.wav|rosana|animado
#p ss ic uc ss 'ee uw pp rd oo dd 'uu tt uc aa 'in dd ac ee ss tt 'aa nn ac gg aa rr an ts 'ii ac oo rr ii zh ii nn 'aa uw dz ic ff 'aa bb rd ic kk ac #c nn 'oh ss ss uu zh ee rr 'ii mm uc ss kk ic 'en tt rd ic en kk on tt 'aa tt uc dz ii rr eh tt aa mm 'en ts ic kk on ac en pp rd 'ee zz ac rx ee ss pp on ss 'aa vv ee uw #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0109.wav|rosana|rispido
#p pp 'aa rr ac mm an tt 'ee rr ac ss kk on dz ii ss 'on jn zz ee ss pp ee ss ii 'aa ij ss #c vv oo ss 'ee tt 'en kk ic pp aa gg 'aa rr aa tt 'eh uc dz 'ii ac tt rd 'ee zz ic dd uc 'on zz ic dz ic dd 'oo ij zz mm 'ii uw ic vv 'in ts ic ic 'un #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_animado_gen_wav22_eps_animado_gen0071.wav|rosana|animado
#p kk 'uu rf tt ac dz ic kk uw 'aa tt rd uc mm ii nn 'uu tt uc ss #c kk on tt 'an dd uc ac vv 'ii dd ac dz ic tt 'oo dd ac ac pp oo pp uu ll aa ss 'an wn #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0506.wav|rosana|acolhedor
#p aa kk 'ee ll ic ss ee rr ii 'aa dd uc #c 'ee uw ac pp aa tt rd 'oo ac ic ac ss kk rd ii 'an ss ac ss #c mm ic ff 'aa zz rx 'ii rf mm 'un in tt uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_ani_wav22_eps_acolhedor_ani0087.wav|rosana|acolhedor
#p ac pp 'ee nn ac aa kk 'aa bb ac dd ee pp en dd 'en dd uc dd uc ts 'ii pp uc dz ic vv 'ii ts ic mm ac ss #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0540.wav|rosana|acolhedor
#p uc tt oo rf ss ee dd 'oo rf ff 'oo ij rx ee ss ee bb 'ii dd uc en aa uw mm 'oo ss uc nn uc kk aa nn aa dd 'aa #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_rf_wav22_eps_acolhedor_rf0146.wav|rosana|acolhedor
#p uc zz dd ee pp 'oh zz ic tt uc ss ff 'ee ij tt uc zz aa pp 'oh zz uc ee ss pp ee dz ii 'en ts ic bb an kk 'aa rr ic uw #c ic en ss 'aa bb ac dd uc zz dd oo mm 'in gg uc zz ic ff ee rr ii 'aa dd uc ss #c ss ee rr 'an wn kk on ss ii dd ee rr 'aa dd uc zz ac pp aa rf ts 'ii rf dd uc pp rd ii mm 'ee ij rr uc dz 'ii ac 'uu ts ii uw ss ee gg 'in ts ic #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_rispido_gen_wav22_eps_rispido_gen0089.wav|rosana|rispido
#p kk on bb ii nn 'aa dd uc #e vv oo uw tt 'an mm uc zz ac nn uc ss ff aa ll 'aa rf nn 'ee ss ic dz 'ii ac ic oo rr 'aa rr ic uw ic ee ss pp 'eh rr uc kk ic sh ee gg 'ee mm uc zz ac un aa kk 'oo rf dd uc #p|/l/disk1/awstebas/lhueda/github/data/rosana_carlos_synth_train/rosana/speaker-adriana_eps_acolhedor_aco_wav22_eps_acolhedor_aco0069.wav|rosana|acolhedor
