phonetic_transcription;wav_path;speaker
#p ac pp rd oo mm oo ss 'an wn in kk ll 'uu ij 'uu mm ac ss 'ee ss tt ac dz ic ff rd 'uu tt ac zz ic dd 'oo ss ic zz dz ic pp rd ee zz 'en ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0197.wav;adriana
#p uc zz dd 'oo ij ss kk an dz ii dd 'aa tt uc zz 'aa uw mm ii nn ii ss tt 'eh rr ic uw dd ac aa gg rd ii kk uu uw tt 'uu rr ac #c kk ic ee ss tt 'an wn ss 'en dd uc ll 'ii dd ee rr ic zz dd uc kk on gg rd 'eh ss uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0573.wav;adriana
#p en tt 'an wn vv 'an mm uc ss kk oo mm ee ss 'aa rf dz ic nn 'oo vv uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0032.wav;adriana
#p uc mm 'aa rf kk ee ts in dd uc 'oo uw tt rd uc ll 'aa dd uc dd uc mm 'un dd uc nn ac ss 'uu ac pp 'aa zh ic nn ac nn uc bb ll 'oh gg ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0234.wav;adriana
#p en ff rd en tt 'aa rr uc nn 'oo vv uc #c kk on aa mm 'oo rr ic ss aa uw dd 'aa dz ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0054.wav;adriana
#p ac pp 'ee nn ac aa kk 'aa bb ac dd ee pp en dd 'en dd uc dd uc ts 'ii pp uc dz ic vv 'ii ts ic mm ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0246.wav;adriana
#p nn 'an wn vv 'in aa kk 'ii pp 'aa rr ac nn ee gg oo ss ii 'aa rr ic ss 'in pp 'aa rr ac rx ee ss ee bb 'ee rr aa gg 'oh rr ac uc kk ic mm ic dd 'eh vv ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0093.wav;adriana
#p 'ee uw nn 'an wn pp 'oh ss uc aa ss ii oo nn 'aa rr uc ss ee gg 'uu rr uc 'aa uw tt uc bb aa nn 'ee ss pp ac en ss 'ee uw nn 'oh mm ic #c 'eh vv oo ss 'ee kk ic dd 'eh vv ic ll ii gg 'aa rf pp 'aa rr ac 'ee ll ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0115.wav;adriana
#p aa ll 'uu nn uc zz dz ic gg uw aa rr 'uu lh uc ss ss 'an wn ac ff aa vv 'oo rf dd uc gg oo ll 'ee ij rr uc rx oo zh 'eh rr ic uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0427.wav;adriana
#p ac pp rd oo ff ee ss 'oo rr ac nn 'an wn ee ss tt 'aa ee rx 'aa dd ac ic nn 'en 'eh ee zz ii zh 'en ts ic dd ee mm 'aa ij ss #c uc pp rd oo bb ll 'ee mm ac 'eh vv oo ss 'ee kk ic nn 'an wn ee ss tt 'uu dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0145.wav;adriana
#p pp 'oh dz ic 'ii rf ss ic kk ii zz 'eh rf #c mm 'aa ss ss ic aa tt rd aa vv ee ss 'aa rr aa kk 'eh ll ac pp 'oh rf tt ac nn 'an wn vv 'oh uw ts ic mm 'aa ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0001.wav;adriana
#p 'en tt rd ic 'ee ll ic ss #c aa ff ii nn 'aa uw #c ac ee ss pp ee kk tt aa ts 'ii vv ac 'eh ac pp rd ee zz 'en ss ac dz ic mm 'aa ij zz dz ic tt rd 'in tt ac mm uu lh 'eh rr ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0514.wav;adriana
#p ac dd oo 'en ss ac nn 'an wn 'eh mm 'aa ij zz 'uu mm ac aa mm ee 'aa ss ac 'aa uw nn oo rf dd 'eh ss ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0242.wav;adriana
#p pp 'oh ss uc rx ee tt oo rf nn 'aa rf dz ic mm an nh 'an dz ic tt 'aa rf dz ic 'oo uw dz ic nn 'oo ij ts ic #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0167.wav;adriana
#p kk 'aa rf ll uc zz aa uw bb 'eh rf tt uc dz ic pp 'aa uw ll ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0375.wav;adriana
#p uc 'eh ss ic tt 'ee 'eh ff ic dd ee ss ii dz 'ii uw kk ic un ss ii vv 'ii uw aa kk uu zz 'aa dd uc dz ic dd ee zz aa kk 'aa tt uc kk 'on tt rd ac uc mm ii ll ii tt 'aa rf kk ic aa tt uu 'aa vv ac nn uc pp oo ll ii ss ii aa mm 'en tt uc #c nn 'an wn pp 'oh dz ic ss 'ee rf zh uu uw gg 'aa dd uc pp 'ee ll ac zh uu ss ts 'ii ss ac mm ii ll ii tt 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0162.wav;adriana
#p kk on pp aa rr 'ee ss ac aa 'in dd ac 'oo zh ic 'oo uw ss 'ee uw nn 'oh mm ic ii rr 'aa pp 'aa rr ac uc ss ee rr 'aa zz ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0003.wav;adriana
#p uc kk on bb ii nn 'aa dd uc 'eh uc kk on bb ii nn 'aa dd uc #c en tt 'an wn nn 'an wn vv 'oo uw dz ii ss kk uu ts 'ii rf kk on vv oo ss 'ee #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0105.wav;adriana
#p aa gg uw aa rf dd 'an mm uc zz vv oo ss 'ee en 'uu mm ac dd ac zz ll 'oh zh ac ss pp 'an wn dz ic mm 'eh uw pp 'aa rr ac rx ee gg uu ll aa rr ii zz 'aa rf ss 'uu ac ss ii tt uu aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0002.wav;adriana
#p nn 'an wn ss ic pp 'oh dz ic dd ee ij sh 'aa rf dz ic kk on ss ii dd ee rr 'aa rf kk ic ac tt rd an ss pp aa rr 'en ss ij ac dd ac zz 'aa gg uw ac zz dd ee pp 'en dz ic tt 'an tt uc dz ic ff aa tt 'oo rr ic zz uu mm 'an nn uc ss kk uw 'an tt uc nn aa tt uu rr 'aa ij ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0134.wav;adriana
#p ac zz gg rd aa vv aa ss 'on jn ss ss 'an wn ff 'ee ij tt ac zz en ee ss tt 'uu dz ic uw #c kk on ac ll oo kk uu tt 'oo rr ac aa dd rd ii 'an nn ac tt oo rf kk uw 'aa tt uc #c dd ac rx 'aa dz ic uw nn 'oh vv ac 'eh ff ic 'ee mm ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0328.wav;adriana
#p 'aa aa uw gg 'un zz aa ss pp ii rr 'an dd uc 'aa uw kk 'aa rf gg uc nn ac zz ee ss kk 'oh ll ac ss pp aa rf ts ii kk uu ll 'aa rr ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0392.wav;adriana
#p ss ic aa uw tt 'oo nn oo mm uc #c pp rd oo ff ii ss ii oo nn 'aa uw ll ii bb ee rr 'aa uw #c pp rd oo pp rd ii ee tt 'aa rr ic uw 'oo uw en pp rd ee zz 'aa rr ic uw #c ff aa vv 'oo rf dz ii zh ii tt aa ll ii zz 'aa rr ac dd ee kk ll aa rr aa ss 'an wn dz ic in pp 'oo ss tt uc dz ic rx 'en dd ac dd uc 'uu uw ts ic mm uc ee zz ee rf ss 'ii ss ic uw in kk ll uu 'in dd uc uc rx ee ss 'ii bb uc dz ic en tt rd 'eh gg ac #c 'oo uw ee ss tt rd 'aa tt uc zz bb an kk 'aa rr ic uw zz dd uc zz 'uu uw ts ic mm uc ss ss ee ss 'en tt ac dz 'ii ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0454.wav;adriana
#p aa ll 'en dz ic bb oo ll ee ts 'in dz ic oo kk oo rx 'en ss ij ac #c ff aa rr 'ee ij uc ee ss kk 'ee mm ac dd ac ss ff 'oo rf ss ac zz aa rf mm 'aa dd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0508.wav;adriana
#p 'aa bb rd ic 'ee ll ic ic dd 'aa dd 'oo ij ss kk ll 'ii kk ic ss kk on uc mm 'aa uw zz ic en ss 'ii mm ac dd 'ee ll ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0026.wav;adriana
#p uc kk ll 'uu bb ic nn 'an wn oo ff ee rr 'eh ss ic aa ts ii vv ii dd 'aa dz ic zz dz ic ll aa zz 'ee rr 'aa uw ss pp aa rf ts ii ss ii pp 'an ts ic zz dd uc pp rd oo zh 'eh tt uc ss 'an wn kk rd ii ss tt 'oh vv an wn #c kk ic ff 'ii kk ac en un bb 'aa ij rx uc dd ac pp ee rr ii ff ee rr 'ii ac dz ic ss 'an wn ll uu 'ii ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0200.wav;adriana
#p aa kk 'ee ll ic ss kk ic dz 'ii zz en kk ic ss aa uw vv 'aa rr an wn ac aa rf zh 'eh ll ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0004.wav;adriana
#p nn uc tt oo kk 'an ts ic 'aa ee ss tt en ss 'an wn dd uc mm ee tt rd 'oo #c 'eh in pp rd ee ss in dz 'ii vv ee uw kk on ss ee gg 'ii rf ff ii nn an ss ii aa mm 'en tt uc zh ee nn uu 'ii nn uc pp 'aa rr ac dd 'aa rr an dd aa mm 'en tt uc 'aa zz 'oh bb rd ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0195.wav;adriana
#p kk on ll ii ss 'en ss ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0182.wav;adriana
#p uc pp rd oo gg rd 'an mm ac kk 'on tt ac kk on ac dz ii rr ee ss 'an wn dd uc ts ii 'aa gg uc uu 'oh rf kk mm an #c mm aa rr 'ii dd uc dd ac aa tt rd 'ii ss kk aa rr oo ll 'ii nn ac dz 'ii kk mm an nn ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0167.wav;adriana
#p 'ee uw dz 'ii ss ic kk ic en vv ii aa rr 'ii ac uc zz dd oo kk uu mm 'en tt uc ss pp oo rr ee mm 'ee ij oo uw pp 'aa rr ac vv oo ss 'ee #c nn 'an wn 'aa mm oo ts 'ii vv uc ss pp 'aa rr ac rx ee kk ll aa mm 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0081.wav;adriana
#p ac ll 'ii ss tt ac dz ic ee zz ee rf ss 'ii ss ic uw zz 'eh pp 'aa rr ac ss 'ee rf rx ee zz oo uw vv 'ii dd ac #c nn 'an wn pp 'aa rr ac ss 'ee rf gg uw aa rf dd 'aa dd ac nn 'uu mm ac ee ss tt 'an ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0131.wav;adriana
#p ss in kk uw 'en tt ac ic ss 'in kk uc #c 'on zz ic #c kk uw 'aa tt rd uc mm 'ii uw ic dd 'oo ij ss #c zz 'eh rr uc zz 'eh rr uc vv 'in ts ic ic dd 'oo ij ss #c aa ss 'eh ss uc dd uc ee ss tt ee rr ii 'oo rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0384.wav;adriana
#p vv 'oo uw aa nn oo tt 'aa rf ss 'uu ac kk 'ee ij sh ac ic pp ee dz 'ii rf kk ic aa uw gg 'en vv 'oh uw ts ic ac ff aa ll 'aa rf kk on vv oo ss 'ee pp 'aa rr ac rx ee zz oo uw vv 'ee rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0290.wav;adriana
#p vv 'oo uw ff aa zz 'ee rr uc ss ee gg 'in ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0211.wav;adriana
#p dd oo mm ii nn 'an mm uc zz gg rd 'an dz ic pp 'aa rf ts ic dd uc zh 'oo gg uc ic mm ee rr ee ss 'ee mm uc ss ss aa 'ii rf dz ic kk 'an pp uc kk on 'eh ss ac bb 'oo ac vv ii tt 'oh rr ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0269.wav;adriana
#p ic ss ic vv oo ss 'ee bb aa tt 'ee rf nn uc kk 'aa rx uc dz ic aa uw gg 'en #c uc ss 'ee uw ss ee gg 'uu rr uc vv 'aa ij kk oo bb rd 'ii rf #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0170.wav;adriana
#p nn 'oh ss ac zz oo ff 'eh rf tt ac zz vv 'an wn dd ee ij sh 'aa rf vv oo ss 'ee mm 'un in tt uc ff ee ll 'ii ss #p vv 'en nh ac #c ic kk on ff 'ii rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0236.wav;adriana
#p ac pp rd ii mm 'ee ij rr ac vv 'ee ss pp 'oh dz ic ss 'ee rf #c mm 'aa zz dd 'eh ss tt ac vv 'ee zz nn 'an wn ff 'oo ij kk oo in ss ii dd 'en ss ij ac nn 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0016.wav;adriana
#p aa mm 'ii gg uc ss pp oo ss 'ii vv ee ij zz dz ic ll uu 'ii ss ff ii ll 'ii pp ic ii ss kk oo ll 'aa rr ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0600.wav;adriana
#p 'eh ll ac mm ic aa kk oo rf dd 'oo uw kk on un bb 'ee ij zh uc ic mm ic dz 'ii ss ic bb 'on dz 'ii ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0037.wav;adriana
#p aa ts ii vv ii dd 'aa dz ic zz nn ac ff rd on tt 'ee ij rr ac kk on ac kk oo ll 'on bb ij ac mm ee rr 'eh ss en aa tt en ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0300.wav;adriana
#p aa tt 'eh 'oo zh ic ac 'oh bb rd ac zh 'aa kk on pp ll ee tt 'oo uw pp 'aa rf ts ic zz dd ac in ff rd aa ee ss tt rd uu tt 'uu rr ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0344.wav;adriana
#p ss ii gg nn ii ff 'ii kk ac dz ii zz 'ee rf kk ic nn 'an wn ss 'ee ij dd uc kk ic ss ic tt rd 'aa tt ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0227.wav;adriana
#p ee ss tt 'oo uw ll ii gg 'an dd uc pp oo rf kk 'ee nn uc nn 'oh ss uc ss ii ss tt 'ee mm ac ee ss tt 'aa aa pp aa rr ee ss 'en dd uc kk ic tt 'en 'uu mm ac ff aa tt 'uu rr ac kk ic aa 'in dd ac ee ss tt 'aa en aa bb 'eh rf tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0166.wav;adriana
#p ic ac kk on tt aa mm ii nn aa ss 'an wn an bb ii en tt 'aa uw kk aa 'ii uw mm 'un in tt uc kk on ac zz nn 'oh vv ac ss pp oo ll 'ii ts ic kk ac zz dd uc gg oo vv 'ee rf nn uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0298.wav;adriana
#p pp rd aa zz 'ee rr en kk on nh ee ss 'ee ll uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0224.wav;adriana
#p 'eh ll ac aa pp 'ee nn ac ss ss ic mm ee tt 'ee uw nn uc ll uu gg 'aa rr ee rx 'aa dd uc ic nn ac 'oh rr ac ee rx 'aa dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0182.wav;adriana
#p nn uc ss pp rd 'oh ss ic mm uc zz dz 'ii ac ss #c dd ee vv ee rr 'ii ac zz ee ll 'aa rf pp 'ee ll uc mm 'un dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0490.wav;adriana
#p kk on uc aa pp 'oo ij uw dd uc zh oo rf nn 'aa uw ic dd uc uu 'oh uw #c ff 'oo ij 'uu mm ac tt en tt aa ts 'ii vv ac dz ic kk on bb aa tt 'ee rr ac kk oo rx uu pp ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0269.wav;adriana
#p vv oo ss 'ee nn 'an wn tt 'en dz ii rr 'ee ij tt uc dz ic ff aa ll 'aa rr aa ss 'in zh 'aa kk ic nn 'an wn ff 'ee zz nn 'aa dd ac pp 'aa rr ac kk ic dd 'ee ss 'eh rf tt uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0011.wav;adriana
#p uc vv aa ll 'oo rr 'eh dz ic mm 'ii uw kk in nh 'en tt uc zz ic dd ee zz ee ss 'ee ij zz rx ee 'aa ij zz ic kk uw aa rr 'en tt ac ic ss 'eh ts ic ss en tt 'aa vv uc ss #c en tt en dd 'ee uw #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0018.wav;adriana
#p pp 'oh dz ic mm ic pp aa gg 'aa rr en dd 'uu ac zz vv 'ee zz ic ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0162.wav;adriana
#p zh 'aa nn 'an wn pp 'en ss uc mm 'aa ij zz en mm ic aa pp oo zz en tt 'aa rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0048.wav;adriana
#p dd ac ff 'oh rf mm ac kk on kk ic ac dd ee ff 'en dz ic pp aa rr 'eh ss ic kk ic vv oo ss 'ee kk on kk 'oh rf dd ac kk on 'eh ll ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0035.wav;adriana
#p in pp oo ss 'ii vv ee uw nn 'an wn ss ic aa pp aa ij sh oo nn 'aa rf pp oo rr aa uw gg 'en tt 'an wn mm 'ee ij gg uc ic ee dd uu kk 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0261.wav;adriana
#p nn 'an wn vv 'aa ij ss 'ee rf dd 'eh ss ac vv 'ee ss kk ic 'ee uw vv 'oo uw aa kk rd ee dz ii tt 'aa rf nn ac kk ll 'aa uw dz ij ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0024.wav;adriana
#p ss ic ee ss ts ii vv 'eh rf kk oo rx 'eh tt uc #c ff aa vv 'oo rr aa tt en dd 'ee rr en ss ee gg 'ii dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0073.wav;adriana
#p ee ss tt 'oo uw pp rd oo kk uu rr 'an dd uc #k;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0205.wav;adriana
#p pp ee rf gg 'un ts ic pp 'aa rr ac uc ss 'ee uw zh ee rr 'en ts ic 'ee ll ic ss aa bb ee rr 'aa lh ic rx ee ss pp on dd 'ee rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0097.wav;adriana
#p ac ff aa tt 'uu rr ac ff 'oo ij en vv ii 'aa dd ac pp 'aa rr ac uc ee mm 'ee ij oo uw kk aa dd aa ss tt rd 'aa dd uc pp oo rf vv oo ss 'ee ic pp 'aa rr ac uc en dd ee rr 'ee ss uc ff 'ii zz ic kk uc in ff oo rf mm 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0006.wav;adriana
#p kk ll 'aa rr uc kk ic nn 'an wn kk 'eh rr uc 'ii rr ac 'uu mm ac ff 'eh ss tt ac oo rf gg aa nn ii zz 'aa dd ac pp oo rr un mm 'on ts ic dz ic rx aa ss 'ii ss tt ac zz ic nn aa rr 'ii zz ic zz en pp ii nn 'aa dd uc ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_ris/wav22/eps_rispido_ris0036.wav;adriana
#p rx ee ss en ts ii mm 'en ts ic #c ac pp oo ll 'ii ss ij ac mm ii ll ii tt 'aa rr aa uw mm en tt 'oo uw ac zz aa ss 'on jn ss kk on tt rd 'aa ff ic kk uc dz ic dd rd 'oh gg ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0571.wav;adriana
#p uc aa dz vv oo gg 'aa dd uc pp ee dz 'ii uw pp 'aa rr ac lh ic aa vv ii zz 'aa rf kk ic ac ss sh 'an ss ic zz dz ic gg an nh 'aa rr uc pp rd oo ss 'eh ss uc ss 'an wn mm 'un in tt uc 'aa uw tt ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0124.wav;adriana
#p kk ic tt 'en dz ic rx ee ff ll ee ts 'ii rr ac zz 'aa rr ee ac zz 'aa oo 'eh ss ts ic dd uc rx 'ii uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0323.wav;adriana
#p 'ee uw ee ss pp ee rr ii mm en tt 'ee ij uc rx ee mm 'eh dz ic uw pp oo rf tt rd 'in tt ac 'an nn uc zz ic 'ee ll ic nn 'un kk ac ff aa lh 'oo uw kk oo mm 'ii gg uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0050.wav;adriana
#p ac kk on pp aa rr aa ss 'an wn 'en tt rd ic ac zz mm 'oh rf ts ic ss kk aa uw zz 'aa dd ac ss pp oo rf ss ii gg 'aa rx uc ic pp oo rf ss ee ll uu ll 'aa rf ss ic tt oo rf nn 'aa rr an wn mm 'un in tt uc ee ss kk ii zz 'ii tt ac ss #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0118.wav;adriana
#p uc kk ic 'eh un aa bb ss 'uu rf dd uc #s pp 'oo ij ss ss ic uc nn 'oh ss uc pp ll an nn 'ee tt ac dd ee ij sh 'aa rf dz ic ee zz ii ss ts 'ii rf #c nn 'an wn aa vv ee rr 'aa uc kk ic 'oo uw kk 'oo mm uc kk on ss uu mm 'ii rf #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0214.wav;adriana
#p ss ic ff 'oo rr aa ss 'in #c 'eh mm ee lh 'oh rf pp rd oo mm oo vv 'ee rr uc kk aa pp ii tt 'an wn 'aa uw kk oo mm 'an dd uc dd ac ee kk 'ii pp ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0056.wav;adriana
#p tt 'en nh ac 'uu mm ac 'oh ts ic mm ac nn 'oo ij ts ic #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0187.wav;adriana
#p ss ic nn 'an wn #c rx ee ss pp 'on dd ac ee rx 'aa dd uc #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0127.wav;adriana
#p 'ee uw pp ee dz 'ii pp 'aa rr ac ff aa zz 'ee rr uc dd ee zz bb ll oo kk 'ee ij uw dd uc ss 'ee uw nn 'oo vv uc kk aa rf tt 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0022.wav;adriana
#p aa pp 'ee nn ac ss pp ee dz 'ii uw kk 'aa uw mm ac ic rx ee ss pp 'ee ij tt uc 'aa 'oh rf dd en ee ss tt aa bb ee ll ee ss 'ii dd ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0294.wav;adriana
#p kk 'oo mm uc vv oo ss 'ee zh 'aa ss oo ll ii ss ii tt 'oo uw uc dd ee zz bb ll oo kk 'ee ij uw en kk on ff ii 'an ss ac #c mm 'aa zz nn 'an wn pp aa gg 'oo uw ac ff aa tt 'uu rr ac nn uc pp rd 'aa zz uc kk on bb ii nn 'aa dd uc #c nn 'an wn pp 'oh ss uc aa tt en dd 'ee rr ac ss oo ll ii ss ii tt aa ss 'an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_gen/wav22/eps_rispido_gen0026.wav;adriana
#p mm 'aa ij zz aa uw gg 'uu mm ac kk 'oo ij zz ac kk ic 'ee uw pp 'oh ss uc ts ic aa zh uu dd 'aa rf #q;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0219.wav;adriana
#p ac zz in ff ll uu 'en ss ij ac zz vv 'en dz ic ll uu gg 'aa rr ic zz dz ii ss ts 'in tt uc zz dd ac ee uw rr 'oh pp ac #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_acorf/wav22/eps_rispido_acorf0256.wav;adriana
#p pp rd ee zz 'ii dz ic uw dz ic ss 'an wn zh oo 'an wn dd ac bb 'aa rx ac #c nn uc kk uw 'aa uw aa uw gg 'un ss ss ic mm an nn ii ff ee ss tt 'aa rr an wn #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0306.wav;adriana
#p 'ee ll ic zz nn 'an wn ee ss tt 'aa vv an wn nn uc ss 'en tt rd uc kk uu uw tt uu rr 'aa uw #p;/l/disk1/awstebas/lhueda/data/speaker-adriana/eps_rispido_aco/wav22/eps_rispido_aco0580.wav;adriana
