phonetic_transcription;wav_path;speaker;style
#p ll 'ii vv ij ac mm aa rr 'ii ac tt aa vv 'aa rr ic zz dz ic aa gg ii 'aa rf #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0195.wav;adriana;neutro
#p vv oo ss 'ee tt 'en kk 'on tt ac nn ac oo pp ee rr aa dd 'oo rr ac 'oo ij #p;/l/disk1/awstebas/data/TTS/speaker-adriana/teste_modulos_canada/wav22/portabilidade0016.wav;adriana;neutro
#p 'uu zz ic uc ff 'oo nn ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/aplicacao/wav22/aplicacao0097.wav;adriana;neutro
#p nn 'oh ss kk ee rr 'ee mm uc ss ts ic aa zh uu dd 'aa rf #e;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_generico/wav22/pg_generico0218.wav;adriana;neutro
#p pp 'oh ss uc aa zh uu dd 'aa ll uc #q;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0023.wav;adriana;neutro
#p 'aa #e ic ss 'oh mm 'aa ij zz 'uu mm ac kk 'oo ij zz ac #k vv oo ss 'ee pp rd ee ss 'ii zz ac dd uc bb oo ll 'ee tt uc pp 'aa rr ac ff aa zz 'ee rr 'ee ss ic pp aa gg aa mm 'en tt uc #q;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_riachuelo/wav22/pg_riachuelo0048.wav;adriana;neutro
#p vv 'aa ij ee ss kk aa nn ee 'aa rr ic vv 'aa ij mm an dd 'aa rf tt 'uu dd uc nn uc mm 'ee zz mm uc ee mm 'ee ij oo uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0505.wav;adriana;neutro
#p kk on bb 'aa zz ic en tt en dd 'en ss ij ac zz dd uc pp en ss aa mm 'en tt uc kk on tt en pp oo rr 'an nn ij uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0853.wav;adriana;neutro
#p en aa uw gg 'un zz dz 'ii ac ss #c en vv ii aa rr 'ee mm uc ss ss 'ee uw zz dd 'eh bb ic tt uc ss pp 'aa rr ac rx ee zh 'ii ss tt rd uc en kk aa rf tt 'oh rr ic uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_generico/wav22/pg_generico0196.wav;adriana;neutro
#p oh kk 'ee ij uc nn 'oh mm ic dd uc ss en nh 'oo rr in tt 'ee ij rr uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0693.wav;adriana;neutro
#p uc zz aa ll ii 'aa dd uc ss kk on ts ii nn 'uu an wn ac pp rd ee pp aa rr 'aa rr 'uu mm ac oo ff en ss 'ii vv ac kk 'on tt rd ac uc ii rr 'aa kk ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1487.wav;adriana;neutro
#p aa ss 'eh ss ic uc pp oo rf tt 'aa uw dd uc aa ll 'uu nn uc ic rx ee gg uu ll aa rr 'ii zz ic ss 'uu ac ss ii tt uu aa ss 'an wn kk on ac in ss ts ii tt uu ij ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_generico/wav22/pg_generico0162.wav;adriana;neutro
#p aa tt uu aa uw mm 'en ts ic vv oo ss 'ee uu ts ii ll 'ii zz ac ac oo pp ee rr aa dd 'oo rr ac vv 'ii vv uc #s ss 'eh rf tt uc #q;/l/disk1/awstebas/data/TTS/speaker-adriana/teste_modulos_canada/wav22/portabilidade0014.wav;adriana;neutro
#p vv oo ss 'ee pp 'oh dz ic ee ss pp ee rr 'aa rr un pp 'oo uw kk uc #q;/l/disk1/awstebas/data/TTS/speaker-adriana/teste_modulos_canada/wav22/pg_demoKami_v20167.wav;adriana;neutro
#p vv 'an mm uc ss ff ee sh 'aa rr aa ss 'in #q;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20097.wav;adriana;neutro
#p 'ee ij dz ic mm aa mm 'eh dz ic 'an zh ee ll uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0540.wav;adriana;neutro
#p ac zz zh 'oh vv en zz gg 'oh ss tt an wn dd uc bb aa ll 'an ss uc ic kk 'eh rr en pp aa rf ts ii ss ii pp 'aa rf #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0939.wav;adriana;neutro
#p pp ee rf ff 'ee ij tt uc #e vv 'an mm uc zz en vv ii 'aa rr en in ss tt 'an ts ic zz un bb oo ll 'ee tt uc nn 'ee ss ts ic ss ee ll uu ll 'aa rf pp oo rr 'eh ss ic 'ee mm ic 'eh ss ic ic pp oo rr uu aa ts ii zz 'aa pp ic #p kk uw aa uw kk 'eh rf dd 'uu vv ic dd ac nn uc zz ll 'ii gg ic nn uc #k;/l/disk1/awstebas/data/TTS/speaker-adriana/robbu/wav22/robbu0139.wav;adriana;neutro
#p tt 'uu dd uc ee ss tt 'aa ss 'en dd uc kk 'oo mm uc uc nn aa ss ii oo nn 'aa uw #c nn uc en tt 'an tt uc #c aa gg 'oh rr ac kk ic uc zz ee ss tt rd an zh 'ee ij rr uc ss pp ee rf ss ee bb 'ee rr an wn 'ii ss uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/freqpalavras/wav22/freqpalavras0117.wav;adriana;neutro
#p dz ic zh aa 'ii uw ss on pp 'aa rr ac zh aa 'ii uw ss on #c kk on zh aa 'ii uw ss on #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes_freq/wav22/nomes_freq0189.wav;adriana;neutro
#p tt 'en nh ac 'uu mm ac 'oh ts ic mm ac nn 'oo ij ts ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_avon/wav22/pg_avon0015.wav;adriana;neutro
#p ss ee gg ii rr 'ii ac pp 'aa rr ac 'oo uw tt rd uc ee ss tt aa bb ee ll ee ss ii mm 'en tt uc en bb 'uu ss kk ac dz ic 'oh vv uc zz dz ic pp 'aa ss kk oo ac #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0311.wav;adriana;neutro
#p kk ll 'aa uw dz ij ac #q;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes_int/wav22/nomes_int0050.wav;adriana;neutro
#p nn ac tt 'aa rf dz ic dd 'eh ss tt ac ss ee gg 'un dd ac #c in kk ll uu zz 'ii vv ic #c uc kk rd ee ss ii mm 'en tt uc ff 'oo ij mm aa ij 'oh rr en rx ee ll aa ss 'an wn 'aa uw dd ac pp aa rf ts 'ii dd ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/freqpalavras/wav22/freqpalavras0204.wav;adriana;neutro
#p nn en nh 'un mm 'aa uw pp 'oh dz ic pp 'oo rf ff 'in 'aa uw aa uw mm 'en tt uc ss aa ll aa rr ii 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1639.wav;adriana;neutro
#p pp 'aa rr ac ac pp oo ll 'ii ts ic kk ac kk 'on tt rd ac 'oo uw tt rd uc ss pp 'oh ss tt uc zz dz ic tt rd aa bb 'aa lh uc #c dd ee kk ll aa rr 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica2304.wav;adriana;neutro
#p en bb rd 'eh vv ic un an dd rd 'oh ij dz ic pp 'aa rr ac tt 'aa bb ll ee tt ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0338.wav;adriana;neutro
#p ss en ac rx ee gg uu ll aa rr ii zz aa ss 'an wn dd uc ss 'ee uw nn 'oh mm ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_amc/wav22/pg_amc0039.wav;adriana;neutro
#p uc ss en nh 'oo rr en tt en dd 'ee uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0636.wav;adriana;neutro
#p kk 'aa zz uc pp rd ee ss 'ii zz ic #c ll 'ii gg ic nn uc zz 'eh rr uc oo ij tt oo ss 'en tt uc ss ss 'eh ts ic dd 'oo ij zz 'un ss in kk uw 'en tt ac ic dd 'oo ij zz 'on zz ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_localcred/wav22/pg_localcred0064.wav;adriana;neutro
#p ac pp 'ee zh 'ee mm 'aa ij zz aa gg rd aa dd 'eh ss ic pp 'ee ll ac aa tt en ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-adriana/teste_modulos_canada/wav22/pg_demoKami_v20027.wav;adriana;neutro
#p kk uw 'an dd uc 'ee uw pp oo dd ee rr 'ii ac en kk on tt rd 'aa ll uc #q;/l/disk1/awstebas/data/TTS/speaker-adriana/atendimento/wav22/atendimento0247.wav;adriana;neutro
#p ii mm aa zh 'ii nn ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0353.wav;adriana;neutro
#p uc vv aa ll 'oo rr 'eh 'ee ss ic kk on vv en ss ii mm 'en tt uc pp 'aa rr ac aa mm an nh 'an #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20266.wav;adriana;neutro
#p rx ii un dd 'aa ij #c rx ii un dd 'aa ij #p;/l/disk1/awstebas/data/TTS/speaker-adriana/veiculos/wav22/veiculos0021.wav;adriana;neutro
#p mm 'aa rf kk uc zz rx oo bb 'eh rf tt uc rx 'an mm uc zz dd uc ss ss 'an tt uc ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0168.wav;adriana;neutro
#p bb aa ll 'an ss uc dz ic kk 'in tt ac pp 'ee ll uc zh oo rf nn aa ll 'ii ss tt ac ff ee rf nn 'an dd uc rx oo dd rd 'ii gg ic ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0523.wav;adriana;neutro
#p kk 'eh rr aa nn oo tt 'aa rr uc pp rd oo tt oo kk 'oh ll uc #q;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0070.wav;adriana;neutro
#p nn uc kk 'an pp uc zz dd ac pp 'uu kk ic #c vv 'ee ij uw 'aa uw sh 'an wn nn uc dd oo mm 'in gg uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica2160.wav;adriana;neutro
#p kk an pp ee 'on jn zz en ss aa uw vv aa dd 'oo rf #c in ff oo rf mm 'aa rr an wn ff 'on ts ic zz dd uu vv ii dd 'oh zz ac ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1103.wav;adriana;neutro
#p kk ic ss ic pp ee rf dd 'ee uw nn uc kk 'uu rf tt uc pp ee rr 'ii oo dd uc en kk ic kk aa mm in nh 'oo uw pp 'ee ll uc kk ll 'uu bb ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica2234.wav;adriana;neutro
#p uc kk rd 'eh dz ic tt uc zh 'aa ee ss tt 'aa ll ii bb ee rr 'aa dd uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0224.wav;adriana;neutro
#p mm 'ee zz mm uc aa ss 'in #c vv oo ss 'ee pp rd ee ss 'ii zz ac dd ac ss ee gg 'un dd ac vv 'ii ac dd ac ff aa tt 'uu rr ac #q;/l/disk1/awstebas/data/TTS/speaker-adriana/ibm_tim/wav22/ibm_tim0145.wav;adriana;neutro
#p ss 'en tt uc ic 'on zz ic rx ee 'aa ij ss #c ic nn oo vv 'en tt ac ic 'un ss en tt 'aa vv uc ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/quantias/wav22/quantias0232.wav;adriana;neutro
#p nn 'an wn en tt en dz 'ii dz ii rr 'ee ij tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_riachuelo_expressivo/wav22/pg_riachuelo_expressivo0013.wav;adriana;neutro
#p 'ee ll ic zz aa kk 'uu zz an wn uc gg rd 'uu pp uc rx aa dz ii kk 'aa uw ii zz ll 'an mm ic kk uc rx ee zz bb oo ll 'aa dz ic kk ee rr 'ee rf ll an ss 'aa rr un aa tt 'aa kk ic kk 'on tt rd ac uc zz in ss uu rf zh 'en ts ic ss ss 'ii rr ic uw ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0185.wav;adriana;neutro
#p un nn 'uu mm ee rr uc dz ic kk on tt 'aa tt uc kk on dd 'ee dd 'ee dd 'ee dz ic #d ss ee ll 'ii nn ac #d pp 'aa rr ac kk ic pp oo ss 'an mm uc zz en tt rd 'aa rr en kk on tt 'aa tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_renner/wav22/pg_renner0060.wav;adriana;neutro
#p dd ee ss kk 'uu uw pp ic uc in kk 'oo mm oo dd uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20242.wav;adriana;neutro
#p vv oo ss 'ee ss kk rd 'ii an wn zh 'un tt uc zz 'oo uw ss ee pp aa rr 'aa dd uc ss #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0264.wav;adriana;neutro
#p 'eh mm ee lh 'oh rf dd uc kk ic en dd 'oo ij zz mm 'ii uw ic dd 'eh ss #c kk uw 'an tt uc 'aa zz rx ee ff ee ij ss 'on jn zz ic pp aa ss 'ee ij uw ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1383.wav;adriana;neutro
#p en 'uu mm ac rx ee zz ii dd 'en ss ij ac 'oo uw un ee ss kk rd ii tt 'oh rr ic uw in tt ee ll ii zh 'en ts ic #c 'oo uw en un aa uw tt oo mm 'oh vv ee uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/textofala/wav22/textofala0100.wav;adriana;neutro
#p 'on dz ic vv oo ss 'ee nn 'un kk ac vv 'aa ij dd ee ij sh 'aa rf dz ic ff aa ll 'aa rf kk on tt ee ll ee ff 'oo nn ic ss kk ll 'aa rr uc ic nn 'eh ts ic ff 'oo nn ic dz ic tt 'oo dd uc uc bb rd aa zz 'ii uw #c ic uu ts ii ll ii zz 'aa rr in tt ee rf nn 'eh ts ic kk on mm 'aa ij zz bb ee nn ee ff 'ii ss ic uw zz ic ee kk oo nn oo mm 'ii ac #q;/l/disk1/awstebas/data/TTS/speaker-adriana/akiva/wav22/akiva0015.wav;adriana;neutro
#p bb 'aa rf ss aa dz 'ii ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/empresas/wav22/empresas0016.wav;adriana;neutro
#p zh uu ll ii 'eh ts ic #c zh uu ll ii 'eh ts ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/siglas/wav22/siglas0040.wav;adriana;neutro
#p pp oo rf ff aa vv 'oo rf rx ee ss pp 'on dd ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/neutro/wav22/neutro0073.wav;adriana;neutro
#p kk 'oo mm uc vv oo ss 'ee vv 'aa ij #q;/l/disk1/awstebas/data/TTS/speaker-adriana/saudacoes/wav22/saudacoes0001.wav;adriana;neutro
#p kk 'aa zz uc 'aa zh ac ss 'aa uw dd uc vv 'aa ij dz ii rr eh tt aa mm 'en ts ic pp rd uc kk aa rf tt 'an wn nn 'oo vv uc tt 'aa bb 'on #q;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0702.wav;adriana;neutro
#p zh 'aa 'eh uc aa nn 'un ss ic uw dd ac aa ss ee ss oo rr 'ii ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1181.wav;adriana;neutro
#p ee ss tt 'an mm uc zz 'aa dz ii ss pp oo zz ii ss 'an wn dd 'ee zz dz ic zh 'aa #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0144.wav;adriana;neutro
#p 'an mm ac rx 'on kk 'on gg ic mm 'aa ij zz dd uc kk ic ss ic ii mm aa zh ii nn 'aa vv ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1011.wav;adriana;neutro
#p dd 'aa bb ll ic uw zh 'oh tt ac sh 'ii ss #c dd 'ee 'oh 'eh ff ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/siglas/wav22/siglas0082.wav;adriana;neutro
#p en 'oo ij tt uc dz 'ii ac ss #c ss 'ee uw dd 'eh bb ic tt uc ss ee rr 'aa en vv ii 'aa dd uc pp 'aa rr ac kk aa rf tt 'oh rr ic uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_generico/wav22/pg_generico0200.wav;adriana;neutro
#p bb 'on dz 'ii ac #e;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20246.wav;adriana;neutro
#p rx ee ss tt rd in zh 'in dd uc ss 'ee uw nn 'oh mm ic nn 'an wn ss 'oh nn ac aa vv 'on kk 'oo mm uc nn ac in pp oo ss ii bb ii ll ii dd 'aa dz ic dz ic rx ee aa ll ii zz aa ss 'an wn dz ic nn 'oh vv uc ss ff ii nn an ss ii aa mm 'en tt uc ss #c;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_avon/wav22/pg_avon0022.wav;adriana;neutro
#p kk 'oo mm uc aa ss ee ss 'aa rr ac sh 'aa vv ic dz ic ss ee gg uu rr 'an ss ac nn uc ss ee ll uu ll 'aa rf #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0536.wav;adriana;neutro
#p ac 'uu uw ts ic mm ac gg rd 'eh vv ic zh ee rr 'aa uw dd uc pp aa rf ts 'ii dd uc #c dz ic un ll 'aa dd uc #c dd ee mm 'an dd ac un pp ll 'an nn uc dz ic dd ee ff 'ee zz ac dd uc ss ff un ss ii oo nn 'aa rr ic uw ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/freqpalavras/wav22/freqpalavras0276.wav;adriana;neutro
#p vv 'oo ss ic pp 'oh dz ic vv ii zz uu aa ll ii zz 'aa rf #c ic aa tt 'eh in pp rd ii mm 'ii rf #c ss ic kk ii zz 'eh rf #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_flex/wav22/pg_flex0016.wav;adriana;neutro
#p sh 'aa rf ll ic zz ll 'uu zz gg oo uw vv 'ee ij ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0393.wav;adriana;neutro
#p vv 'an mm uc ss kk on ss tt rd uu 'ii rr 'aa uw gg uc kk ic nn 'an wn ee zz 'ii ss ts ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1461.wav;adriana;neutro
#p 'ee uw pp rd ee ss 'ii zz uc ff aa ll 'aa rf kk on #d ts ii 'aa gg uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoPrioritario/wav22/pg_demoPrioritario0088.wav;adriana;neutro
#p uc dd ee ss ts 'ii nn uc dd ac pp on ts ii ff 'ii ss ij ac uu nn ii vv ee rf ss ii dd 'aa dz ic kk aa tt 'oh ll ic kk ac 'ee uw nn 'an wn ss 'ee ij #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1501.wav;adriana;neutro
#p ii tt un bb ii 'aa rr ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/enderecos/wav22/enderecos0012.wav;adriana;neutro
#p ac kk 'eh bb rd ac dd uc ss 'ee uw aa kk 'oo rf dd uc ll 'eh vv ac nn oh vv aa mm 'en ts ic ac kk oo bb rd 'an ss ac ic ac nn ee gg aa ts ii vv aa ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_renner/wav22/pg_renner0038.wav;adriana;neutro
#p uc kk an ss ee ll aa mm 'en tt uc nn 'an wn 'eh pp oo ss 'ii vv ee uw kk 'aa zz uc uc ll ii mm 'ii ts ic ee ss tt 'ee zh ac ss 'en dd uc uu zz 'aa dd uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/bradesco_bia/wav22/bradesco_bia0037.wav;adriana;neutro
#p kk on tt 'aa ll ac zz ic vv 'ee ll ac zz ee ss kk rd ii tt uu rr 'aa dd ac zz nn uc ll 'ii vv rd uc kk 'aa ij sh ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1899.wav;adriana;neutro
#p 'eh ss 'in zz ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0474.wav;adriana;neutro
#p dd rd 'oo nn ic aa mm ee rr ii kk 'an nn uc kk 'aa ij nn ac ss oo mm 'aa ll ij ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0440.wav;adriana;neutro
#p dz ic mm aa rr ii ll 'ee nn ic pp 'aa rr ac mm aa rr ii ll 'ee nn ic #c kk on mm aa rr ii ll 'ee nn ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes_freq/wav22/nomes_freq0117.wav;adriana;neutro
#p kk ll 'aa uw dz ij ac mm aa rr 'ii ac dd ac zz nn 'eh vv ic ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0231.wav;adriana;neutro
#p vv aa rf ss 'oh vv ij ac #c mm ee ss ee zh 'an nn ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/enderecos/wav22/enderecos0392.wav;adriana;neutro
#p ll uu zz ii nn 'ee ts ic #q;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes_int/wav22/nomes_int0218.wav;adriana;neutro
#p 'oo dz ic 'oo vv uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0385.wav;adriana;neutro
#p dd 'oo ij zz bb ii lh 'on jn zz dz ic rx ee 'aa ij ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/quantias/wav22/quantias0053.wav;adriana;neutro
#p 'eh vv ee ll in ll ii zz bb 'oo ac ff 'eh rx uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/nomes/wav22/nomes0474.wav;adriana;neutro
#p nn 'ee ss ic kk 'aa zz uc tt 'en zh 'uu rr uc zz mm en ss 'aa uw dd 'ee #d dd 'oo zz ic pp oo rf ss 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/teste_modulos_canada/wav22/pg_demoPrioritario0095.wav;adriana;neutro
#p ss in kk uw 'en tt ac mm ii nn 'uu tt uc ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/horas/wav22/horas0010.wav;adriana;neutro
#p nn uc ss 'aa ij ts ic dz ic ss aa 'uu dz ic #c kk on ss ii dd 'eh rr ac kk ic uc ff uu tt 'uu rr uc 'eh tt ee nn ee bb rd 'oo zz uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1519.wav;adriana;neutro
#p nn 'oh ss ss 'oo mm uc zz 'uu mm ac dd 'uu pp ll ac kk ic pp ll aa nn 'ee zh ac vv ii aa zh 'aa rf dz ic ii mm ee dz ii 'aa tt uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1254.wav;adriana;neutro
#p kk on pp rd ee en dz 'ii #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0297.wav;adriana;neutro
#p aa gg uw 'aa rf dz ic un mm oo mm 'en tt uc pp oo rf ff aa vv 'oo rf #p;/l/disk1/awstebas/data/TTS/speaker-adriana/teste_modulos_canada/wav22/pg_demoKami_v20082.wav;adriana;neutro
#p nn 'an wn kk on ss ee gg 'ii en tt en dd 'ee rf nn oh vv aa mm 'en ts ic #s vv 'oo uw tt rd an ss ff ee rr 'ii rr ac ll ii gg aa ss 'an wn pp 'aa rr ac un 'oo uw tt rd uc aa tt en dd 'en ts ic tt 'aa #q;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20238.wav;adriana;neutro
#p nn 'an wn tt 'en nh uc tt 'uu dd uc uc kk ic 'an mm uc #c mm 'aa zz 'an mm uc tt 'uu dd uc uc kk ic tt 'en nh uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica1523.wav;adriana;neutro
#p pp oo rr 'uu uw ts ic mm uc #c mm ic ff 'aa ll ic uc dz 'ii ac dd uc ss 'ee uw aa nn ii vv ee rf ss 'aa rr ic uw #p;/l/disk1/awstebas/data/TTS/speaker-adriana/ibm_tim/wav22/ibm_tim0206.wav;adriana;neutro
#p oo kk 'oh rx ic 'uu mm ac ff 'aa lh ac #c kk uw 'an dd uc ac ss pp ee ss 'oo ac zz ll 'ii gg an wn uc ss kk 'aa rx uc ss #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0469.wav;adriana;neutro
#p rx 'an pp ac oo ll ee gg 'aa rr ic uw #c nn ii tt ee rr 'oh ij #p;/l/disk1/awstebas/data/TTS/speaker-adriana/enderecos/wav22/enderecos0153.wav;adriana;neutro
#p an ts ii gg aa mm 'en ts ic #c un ss 'on nh uc kk on tt en pp oo rr 'an nn ee uw 'eh rr ac kk oo mm 'un #p;/l/disk1/awstebas/data/TTS/speaker-adriana/riqueza_fonetica/wav22/riqueza_fonetica0962.wav;adriana;neutro
#p pp 'oh ss uc kk on ff ii rf mm 'aa rr uc pp aa gg aa mm 'en tt uc #q;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20071.wav;adriana;neutro
#p pp 'eh ss uc pp rd ac ss en nh 'oh rr ac zh 'aa vv 'ee rr uc dz 'ii ac en kk ic pp rd ee ff 'eh rr ic #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0128.wav;adriana;neutro
#p pp rd ee ss ii zz 'an mm uc zz dz ic un tt ee ll ee ff 'oo nn ic dz ic kk on tt 'aa tt uc kk on dd 'ee dd 'ee dd 'ee pp 'aa rr ac ff aa ll 'aa rf mm uc ss kk on tt ee rr 'ee zz ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_demoKami_v2/wav22/pg_demoKami_v20125.wav;adriana;neutro
#p dd ee ss kk 'uu uw pp ac #s mm 'aa zz 'ee uw ss 'oh pp 'oh ss uc pp aa ss 'aa rf mm 'aa ij zz dd ee tt 'aa lh ic ss pp 'aa rr ac tt ee rr 'ee zz ac dz ic ss 'oo uw zz ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/pg_renner/wav22/pg_renner0062.wav;adriana;neutro
#p kk 'en ss 'aa bb ic ss ic pp rd ee ss 'ii zz ac dz ic aa zh 'uu dd ac #q;/l/disk1/awstebas/data/TTS/speaker-adriana/interrogativas/wav22/interrogativas0405.wav;adriana;neutro
#p mm 'aa zz en bb 'aa ij sh uc dd ac pp ll an nn 'ii lh ac #p;/l/disk1/awstebas/data/TTS/speaker-adriana/callcenter/wav22/callcenter0367.wav;adriana;neutro
#p un in ss tt 'an ts ic #c vv 'aa ij ss 'ee rf rx 'aa pp ic dd uc #p;/l/disk1/awstebas/data/TTS/speaker-adriana/ibm_tim/wav22/ibm_tim0158.wav;adriana;neutro
#p 'eh mm 'un in tt uc in pp oo rf tt 'an ts ic #s vv 'ii uw #q;/l/disk1/awstebas/data/TTS/speaker-adriana/atendimento/wav22/atendimento0043.wav;adriana;neutro
