phonetic_transcription;wav_path;speaker;style
#p vv oo ss 'ee tt ee rr 'aa nn 'oh vv ic zh 'ii gg ac dz ic dd 'aa dd uc ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0153.wav;carlos;neutro
#p 'ii pp 'ee ss 'ee 'aa ic uc ll 'aa dd uc nn 'ee gg rd uc dd ac in ss ts ii tt uu ij ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0307.wav;carlos;neutro
#p gg oo ss tt aa rr 'ii ac dz ic ss oo ll ii ss ii tt 'aa rr ac ss ee gg 'un dd ac vv 'ii ac dz ic aa uw gg 'uu mm ac 'oo uw tt rd ac ff aa tt 'uu rr ac en aa bb 'eh rf tt uc #q;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0030.wav;carlos;neutro
#p dd 'ee ij sh ic mm ic vv 'ee rf ss ic kk on ss 'ii gg uc mm ee lh oo rr 'aa rr un pp 'oo uw kk uc 'eh ss ac oo ff 'eh rf tt ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0103.wav;carlos;neutro
#p nn 'an wn 'oo uw vv ic tt 'en pp uc ic ac vv 'en dd ac ff ii nn aa ll ii zz 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0076.wav;carlos;neutro
#p dz ic rx oo zz 'an nn ic pp 'aa rr ac rx oo zz 'an nn ic #c kk on rx oo zz 'an nn ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0163.wav;carlos;neutro
#p oo ll 'aa kk aa mm 'ii ll ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec_old/wav22/aec_old0194.wav;carlos;neutro
#p in gg ll aa tt 'eh rx ac rx ee ss 'eh bb ic ac in ss tt aa ll aa ss 'an wn ss 'oo bb rd ic uc ff uu tt 'uu rr uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1440.wav;carlos;neutro
#p bb ee bb 'ee uw #c nn 'an wn zh an tt 'oo uw bb 'en #c ic aa mm an nh ee ss 'ee uw dz ic rx ee ss 'aa kk ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1070.wav;carlos;neutro
#p 'eh uc mm 'ee zz mm uc kk ic nn 'eh #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0224.wav;carlos;neutro
#p rx ee ff ee rr 'en ss ij ac #k en un pp 'en ts ij un kk uw 'aa tt rd uc #c kk on tt rd 'ee zz zh ii gg aa rx 'eh rf tt zz dz ic kk ll 'oh kk ic ic 'un zh ii gg aa bb 'aa ij ts ic dz ic rx 'an #c 'eh pp oo ss 'ii vv ee uw aa bb rd 'ii rr aa tt 'eh dd uu zz 'en tt uc ss kk aa nn 'aa ij ss ss ii mm uu uw tt 'an nn ee uw zz dz ic ss 'in tt ee zz ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/textofala/wav22/textofala0034.wav;carlos;neutro
#p pp aa gg 'an dd uc oo ij tt 'en tt ac ic nn 'oh vv ic ic nn oo vv 'en tt ac ic nn 'oh vv ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0435.wav;carlos;neutro
#p pp 'oh dz ic uu zz 'aa rf mm 'ee zz mm uc dz ii pp 'oo ij zz dz ic kk on ss uu mm 'ii rf tt 'oo dd uc zz uc ss ss 'ee uw zz dd 'aa dd uc ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0126.wav;carlos;neutro
#p oo bb tt 'ee rr ac ss ee gg 'un dd ac vv 'ii ac dz ic un bb oo ll 'ee tt uc #q;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0016.wav;carlos;neutro
#p dz ii 'aa ll oo gg uc kk on 'ee rx uc zz en rx ee ll aa ss 'an wn 'aa uw 'an nn uc an tt ee rr ii 'oo rf #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0647.wav;carlos;neutro
#p en mm oo ss kk 'oo uw #c gg 'oh ss tt an wn dd uc aa tt 'oo rr en kk uw aa uw kk 'eh rf ff 'ii uw mm ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0180.wav;carlos;neutro
#p aa gg 'oh rr ac ii rr 'aa 'aa ss an ss 'an wn pp rd ee zz ii dd en ss ii 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1119.wav;carlos;neutro
#p dz ic mm ii sh 'eh ll ic pp 'aa rr ac mm ii sh 'eh ll ic #c kk on mm ii sh 'eh ll ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0039.wav;carlos;neutro
#p dz ic nn ii vv 'aa uw dd uc pp 'aa rr ac nn ii vv 'aa uw dd uc #c kk on nn ii vv 'aa uw dd uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0188.wav;carlos;neutro
#p aa pp rd oo vv ee ij tt 'aa rr uc aa ll uu gg 'eh uw en vv aa ll 'oo rr ic zz aa tt uu aa ll ii zz 'aa dd uc ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1278.wav;carlos;neutro
#p bb 'oo ac nn 'oo ij ts ic #e;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0312.wav;carlos;neutro
#p en bb 'oh rr ac ss 'ee zh ac kk rd 'ii mm ic #c mm 'un in tt ac zz ii mm 'aa zh en ss kk ic aa 'in dd ac nn 'an wn 'eh rr an wn dd ac zz ee ll ee ij ss 'on jn ss ss ii rf kk 'uu ll an wn nn uc ee ss tt ee rr ii 'oo rf #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1191.wav;carlos;neutro
#p dz ic ll uu ss ii ll 'ee nn ic pp 'aa rr ac ll uu ss ii ll 'ee nn ic #c kk on ll uu ss ii ll 'ee nn ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0180.wav;carlos;neutro
#p mm 'un in tt uc bb 'on #p en tt 'an wn pp oo dd 'ee mm uc ss pp rd oo ss ee gg 'ii rf #q;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0260.wav;carlos;neutro
#p dz 'ii gg ac kk ic ss 'ee zh ac mm 'ee ij gg ac #c ic 'ee ll ic pp 'oh dz ic ss ic aa pp aa ij sh oo nn 'aa rf #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0844.wav;carlos;neutro
#p uc rx 'oh kk ic dd uc zz 'an nn uc zz oo ij tt 'en tt ac ff 'ee zz vv aa ll 'ee rr ac pp 'ee nn ac uc ss 'eh kk uc ll uc dd ee zz ee nn 'oh vv ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0177.wav;carlos;neutro
#p ac vv an tt 'aa zh en nn ac vv 'ii dd ac #c 'eh mm oo rx 'ee rf #c dz 'ii ss ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1192.wav;carlos;neutro
#p uc ll 'oh ts ic ff 'aa ss pp 'aa rf ts ic dd ac zz ee ss tt rd 'aa dd ac ss ss ee rx 'an nn ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1656.wav;carlos;neutro
#p 'ee uw pp oo dd ee rr 'ii ac ff aa ll 'aa rf kk on ss ii kk rd 'an nn uc #q;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0397.wav;carlos;neutro
#p dz ic an tt 'oh nn ij ac pp 'aa rr ac an tt 'oh nn ij ac #c kk on an tt 'oh nn ij ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0055.wav;carlos;neutro
#p dz ic aa kk 'oo rf dd uc kk on ac pp 'ee 'ee mm ic #c aa ss aa uw tt 'aa rr an wn ac kk 'aa ij sh ac ee kk oo nn 'oo mm ic kk ac ff ee dd ee rr 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1708.wav;carlos;neutro
#p aa kk aa bb 'oo uw mm aa tt 'an dd uc uc kk aa mm un dd 'on gg uc ac sh ii nn ee ll 'aa dd ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0359.wav;carlos;neutro
#p ss 'uu ac ff 'ii lh ac #c un dd uc zz dd ee ss tt 'aa kk ic zz nn uc dd ee bb 'aa ts ic ss 'oo bb rd ic pp oo rf tt uu gg 'ee ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1111.wav;carlos;neutro
#p kk 'en rx ee vv ee ll 'oo uw uc kk 'oo rf pp uc aa 'in dd ac nn 'an wn ss ic mm an nn ii ff ee ss tt 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0089.wav;carlos;neutro
#p kk on un rx ee vv 'oh uw vv ee rf dd uc bb aa tt aa lh 'an wn dd uc gg uw aa rr uu zh 'aa nn ac bb 'oo uw ss ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0311.wav;carlos;neutro
#p ee zz aa tt aa mm 'en ts ic #e;/l/disk1/awstebas/data/TTS/speaker-carlos/emocao/wav22/emocao0010.wav;carlos;neutro
#p ii gg uw 'aa uw ac mm aa rf zh ii nn 'aa uw ts ii ee tt 'ee #c ac kk uw 'aa uw 'en sh ic en kk uw aa rr 'en tt ac ic ss 'in kk uc mm ii nn 'uu tt uc ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1091.wav;carlos;neutro
#p mm 'un in tt uc bb 'on #e;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0262.wav;carlos;neutro
#p ac bb aa tt 'aa lh ac kk 'on tt rd ac uc ts ii rr 'an nn uc ss ic aa rx aa ss tt 'aa rr ac pp oo rf vv 'aa rr ij ac zz 'oh rr ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1056.wav;carlos;neutro
#p pp rd ac vv oo ss 'ee uu zz 'aa rf tt 'oo dd uc zz uc zz bb ee nn ee ff 'ii ss ic uw ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0418.wav;carlos;neutro
#p dz ic rx ee zh 'an nn ic pp 'aa rr ac rx ee zh 'an nn ic #c kk on rx ee zh 'an nn ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0186.wav;carlos;neutro
#p aa ff 'ii rf mm ac kk ic ii rr 'aa aa zh uu dd 'aa rr ac en vv ii 'aa rr uc aa kk 'oo rf dd uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0616.wav;carlos;neutro
#p mm ii lh 'on jn zz dz ic 'ee uw rr uc zz ic uc pp rd 'ee mm ic uw aa kk uu mm uu ll 'oo uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1566.wav;carlos;neutro
#p gg oo ss tt aa rr 'ii ac kk ic en vv ii 'aa ss ic uc kk 'oh dz ic gg uc dz ic bb 'aa rx ac ss pp oo rr ee mm 'ee ij oo uw 'oo uw 'eh ss ic 'ee mm ic 'eh ss ic #q;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0045.wav;carlos;neutro
#p nn 'an wn dd 'ee uw pp rd ac en tt en dd 'ee rf #p;/l/disk1/awstebas/data/TTS/speaker-carlos/flex_contact/wav22/flex_contact0059.wav;carlos;neutro
#p uc in pp oo rf tt 'an ts ic 'eh kk ic uc pp rd oo dd 'uu tt uc in tt 'eh rf nn uc bb rd 'uu tt uc mm an tt 'en nh ac uc nn 'uu mm ee rr uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1519.wav;carlos;neutro
#p uc 'uu uw ts ic mm uc ss oo rf tt 'ee ij uw kk ic ff ii kk 'oo uw aa kk uu mm uu ll 'aa dd uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1698.wav;carlos;neutro
#p pp 'oh dz ic rx ee pp ee ts 'ii rf pp oo rf ff aa vv 'oo rf #p;/l/disk1/awstebas/data/TTS/speaker-carlos/neutro/wav22/neutro0072.wav;carlos;neutro
#p 'uu mm ac 'on dd ac dz ic kk uw 'aa tt rd uc mm 'eh tt rd uc ss sh ee gg aa rr 'aa ac kk uw aa uw kk 'eh rf mm oo mm 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1709.wav;carlos;neutro
#p kk ll 'aa rr uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/neutro/wav22/neutro0009.wav;carlos;neutro
#p aa vv 'ii an wn vv en ss 'ii dd uc ac zz vv ii 'aa zh en zz ac ee uw rr 'oh pp ac dz ic kk uw aa rr 'en tt ac dz 'ii ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0430.wav;carlos;neutro
#p 'ee ll ic dd ee mm 'oh rr ac #c mm 'aa zz 'aa nn 'oo ij ts ic ee ss tt 'aa vv ac bb 'on #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1549.wav;carlos;neutro
#p ll 'oh zh ac zz dd uc mm uu nn ii ss 'ii pp ic uw kk on tt eh kk nn oo ll oo zh 'ii ac an ts ii tt ee rx oo rr 'ii zz mm uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0087.wav;carlos;neutro
#p kk 'oo mm uc un dd 'ee ll ic ss kk rd ii ts ii kk 'oo uw pp 'uu ts in #c ff 'oo ij rx ee vv ee ll 'aa dd uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1027.wav;carlos;neutro
#p aa pp 'ee nn ac zz uc ss tt oo rf ss ee dd 'oo rr ic zz dd ac gg aa vv ii 'on jn zz dd ac ff ii 'eh uw #c nn uc mm aa rr aa kk an nn 'an #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0109.wav;carlos;neutro
#p vv oo ss 'ee dz 'ii ss ic un mm ii nn 'uu tt uc #q;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0442.wav;carlos;neutro
#p ac oo rr 'ii zh en dd uc ll 'ii vv rd uc dz ic vv 'aa gg nn ee rr 'aa uw vv ic ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0130.wav;carlos;neutro
#p oo ll 'aa dz ii 'ee gg uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0176.wav;carlos;neutro
#p ts 'aa uw #q;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0042.wav;carlos;neutro
#p pp oo rf pp 'oo uw kk uc mm 'aa ij zz dz ic tt rd 'in tt ac 'an nn uc ss #c ss 'oh 'oh mm en zz oo kk uu pp 'aa rr an wn ac pp rd ee zz ii dd 'en ss ij ac dd ac rx ee pp 'uu bb ll ic kk ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1535.wav;carlos;neutro
#p ff 'aa ll uc en nn 'oh mm ic dd uc ii tt aa 'uu #p;/l/disk1/awstebas/data/TTS/speaker-carlos/flex_contact/wav22/flex_contact0020.wav;carlos;neutro
#p mm 'un in tt uc bb 'on #p;/l/disk1/awstebas/data/TTS/speaker-carlos/neutro/wav22/neutro0013.wav;carlos;neutro
#p oo ll 'aa ff aa bb ii 'an nn ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0186.wav;carlos;neutro
#p oo ll 'aa ee dd uu 'aa rf dd uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0183.wav;carlos;neutro
#p 'eh rr ac ll 'oo uw rr ac ic ts 'in nh ac 'oh lh uc ss kk ll 'aa rr uc ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0544.wav;carlos;neutro
#p oo ll 'aa zh 'eh ss ic kk ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0180.wav;carlos;neutro
#p kk ic 'eh ss ac bb 'oo kk ac tt 'en nh ac 'uu mm ac ss oo ll uu ss 'an wn #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1601.wav;carlos;neutro
#p 'eh bb 'en bb uu rr oo kk rd 'aa ts ic kk ac #c nn 'eh mm 'ee zz mm uc #q;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0222.wav;carlos;neutro
#p kk on 'ee ss ic an bb ii 'en ts ic #c gg 'oh ss tt uc dz ic sh 'aa ic bb oo ll 'aa sh ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1406.wav;carlos;neutro
#p ac ss pp rd in ss ii pp 'aa ij ss kk aa rr aa kk tt ee rr 'ii ss ts ic kk ac ss ss 'an wn ll ii ss tt 'aa dd ac zz ac ss ee gg 'ii rf #k dz ii ss pp 'on jn dz ic vv 'oh zz ic zz mm aa ss kk uu ll 'ii nn ac ic ff ee mm ii nn 'ii nn ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/textofala/wav22/textofala0035.wav;carlos;neutro
#p 'uu mm ac nn 'oh vv ac mm on tt 'an nh ac rx 'uu ss ac nn uc rx 'ee ij nn uc uu nn 'ii dd uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0321.wav;carlos;neutro
#p ic ss 'oh ac ii gg rd 'ee zh ac kk aa tt 'oh ll ic kk ac vv ii zz 'ii tt ac ac ii tt 'aa ll ij ac ic ss 'ee uw pp aa tt rd ii mm 'oo nn ic uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0239.wav;carlos;neutro
#p pp 'ee ll uc kk ic ts uc aa nn aa ll ii zz 'an dd uc aa kk 'ii #c 'eh ss ac ll ii gg aa ss 'an wn pp aa rf ts 'ii uw dd uc kk 'aa uw ss 'en tt ee rf dd ac ll ee ij ll 'oh kk ac #e;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_charlesMilho_expressivo/wav22/ibm_charlesMilho_expressivo0025.wav;carlos;neutro
#p kk 'aa dd ac un dz ii zz 'en dd uc en ff rd en tt 'aa rr ac dd oo 'en ss ac dz ic mm 'oh dd uc in dz ii vv ii dd uu 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0428.wav;carlos;neutro
#p dz ic 'eh dz ic ss on pp 'aa rr ac 'eh dz ic ss on #c kk on 'eh dz ic ss on #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0030.wav;carlos;neutro
#p ss uu pp ee rr ii 'oo rr ic zz 'aa kk rd 'ii zz ic #c nn 'oh ss tt 'ee mm uc ss pp oo dd 'ee rf dz ic kk 'on pp rd ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1623.wav;carlos;neutro
#p gg rd 'aa ss ac zz ac dd 'ee uw ss #c tt 'en 'uu mm ac kk 'eh dd ac dd 'aa gg uw ac pp 'eh rf tt uc dd 'eh ll ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0320.wav;carlos;neutro
#p nn 'an wn en tt en dz 'ii uc kk ic vv oo ss 'ee dz 'ii ss ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/aec/wav22/aec0035.wav;carlos;neutro
#p aa kk 'ii 'ee uw tt 'en nh uc aa ss 'eh ss uc ac mm oo dd 'eh rf nn ac ss tt 'eh kk nn ic kk ac zz dz ic zh ee rr en ss ii aa mm 'en tt uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0445.wav;carlos;neutro
#p 'uu mm ac dd rd 'oh gg ac dz ic rx oo mm 'an ss ic kk 'oo mm uc mm oo dd 'ee ll uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0622.wav;carlos;neutro
#p dd ee ij sh 'aa rr an wn rx 'ii uw pp rd 'ee tt uc 'ee #c en ff ll oo rr ii aa nn 'oh pp oo ll ic ss #c ff 'oo rr an wn 'aa uw tt rd ii bb uu nn 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1054.wav;carlos;neutro
#p mm ic dd ee ss kk 'uu uw pp ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/flex_contact/wav22/flex_contact0037.wav;carlos;neutro
#p pp oo rf kk 'ee tt 'en rx 'en dd ac ff 'ii kk ss ac #c aa pp aa rr 'eh ss ic nn uc ss 'ee uw nn 'oh mm ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1272.wav;carlos;neutro
#p ac ss on dd 'aa zh en 'eh en pp aa tt 'aa dd ac #c kk on ss ii dd ee rr 'an dd uc ac mm 'aa rf zh en dz ic 'ee rx uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0877.wav;carlos;neutro
#p tt aa uw vv 'ee zz 'ee ss ic ss 'ee zh ac uc mm ee lh 'oh rf mm oo mm 'en tt uc pp 'aa rr ac kk uu rf ts 'ii rf mm ee lh 'oh rf ss 'ee uw ii zz mm aa rf ts ff 'oo nn ic #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_elo/wav22/ibm_elo0083.wav;carlos;neutro
#p kk aa ff 'eh ic in tt ee rf nn 'eh ts ic ss 'an wn uc zz ee ll ii sh 'ii rf dd ac vv 'ii dd ac #e;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_charlesMilho_expressivo/wav22/ibm_charlesMilho_expressivo0030.wav;carlos;neutro
#p uc en vv 'ii uw dz ic aa zh 'uu dd ac 'aa uw kk rd ee mm aa tt 'oh rr ic uw vv 'ii ll ac aa uw pp 'ii nn ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0064.wav;carlos;neutro
#p ff 'aa ll uc kk on #d ss ee ll 'ii nn ac #p kk oo rx 'eh tt uc #q;/l/disk1/awstebas/data/TTS/speaker-carlos/flex_contact/wav22/flex_contact0016.wav;carlos;neutro
#p 'eh 'uu mm ac ss 'in pp ll ic ss pp rd oo vv 'in ss ij ac ss en oo ss pp ee dd 'aa zh en #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0309.wav;carlos;neutro
#p pp ii kk 'aa rr uc 'aa lh uc ic dd ee ij sh 'aa ll uc dz ic mm 'oo lh uc #c aa tt 'eh ff ii kk 'aa rf bb 'en mm oh ll 'in nh uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0914.wav;carlos;neutro
#p aa ll 'en dz 'ii ss uc #c nn uc bb rd aa zz 'ii uw #c 'aa sh uc kk ic uc kk ic tt 'en vv aa ll 'oo rr 'eh ac oo pp ii nn ii 'an wn dd uc zh oo rf nn 'aa uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1551.wav;carlos;neutro
#p pp aa gg 'oo uw pp 'aa rr ac vv 'ee rf ss ic uc zh aa pp oo nn 'ee zz 'eh rr ac ff aa mm 'oo zz uc nn uc tt 'eh kk ss ac ss #c mm 'aa zz nn 'an wn tt 'ee vv ic ss uu ss 'eh ss uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1241.wav;carlos;neutro
#p dz ic uu 'ii uw ss on pp 'aa rr ac uu 'ii uw ss on #c kk on uu 'ii uw ss on #p;/l/disk1/awstebas/data/TTS/speaker-carlos/nomes_freq/wav22/nomes_freq0047.wav;carlos;neutro
#p ac ff 'on ts ic dz ic 'aa gg uw ac zz mm ee dz ii ss ii nn 'aa ij zz gg aa rr an ts 'ii uw uc ss uu ss 'eh ss uc dd uc oo tt 'eh uw #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0008.wav;carlos;neutro
#p kk 'oo mm uc un zh 'ee nn ic uw dz 'ii ss ic ss 'eh rf tt ac vv 'ee ss #s 'eh uc kk oo mm 'ee ss uc dd uc ff 'in dz ic 'uu mm ac nn 'oh vv ac 'eh rr ac #p;/l/disk1/awstebas/data/TTS/speaker-carlos/ibm_charlesMilho_neutro/wav22/ibm_charlesMilho_neutro0025.wav;carlos;neutro
#p vv oo ss 'ee gg oo ss tt aa rr 'ii ac dz ic ss ee gg 'un dd ac vv 'ii ac dz ic bb oo ll 'ee tt uc #c 'oo uw in ff oo rf mm 'aa rr uc pp aa gg aa mm 'en tt uc #q;/l/disk1/awstebas/data/TTS/speaker-carlos/aec_old/wav22/aec_old0014.wav;carlos;neutro
#p kk on vv ii dd 'ee ij rx ee nn 'aa tt ac pp 'aa rr ac 'ii rr 'aa uw bb 'aa ij ll ic kk oo mm 'ii gg uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1017.wav;carlos;neutro
#p nn ac ee dz ii ss 'an wn dz ic 'oo zh ic dd ac rx 'ee dz ic gg ll 'oo bb uc #c vv 'ee zh ac uc pp rd oo tt 'eh ss tt uc #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1759.wav;carlos;neutro
#p 'ee ll ic ac aa kk on ss ee lh 'oo uw ac aa bb an dd oo nn 'aa rr ac zz aa ts ii vv ii dd 'aa dz ic zz 'an ts ic ii zz ll 'an mm ic kk ac ss #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica0462.wav;carlos;neutro
#p ll 'uu ll ac ff 'oo ij pp rd 'ee zz uc pp oo rf mm oo ts 'ii vv uc zz dd ac ss 'ee pp 'ee 'ii #p;/l/disk1/awstebas/data/TTS/speaker-carlos/riqueza_fonetica/wav22/riqueza_fonetica1068.wav;carlos;neutro
